"Aggregate",5946915,7,5.94243e+06,4,8,5.94243e+06,1290830650,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","4b473c06898b84ed",92,"",0
"Aggregate",5946915,7,5.94243e+06,4,8,5.94243e+06,1290830650,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","4b473c06898b84ed",92,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,234333,"","lineitem","","","","4b473c06898b84ed",0,"",0
"Aggregate",5905015,7,5.89682e+06,4,8,5.89682e+06,1271161508,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","9a1adec8eeee6ec1",92,"",0
"Aggregate",5905015,7,5.89682e+06,4,8,5.89682e+06,1271161508,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","9a1adec8eeee6ec1",92,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,229443,"","lineitem","","","","9a1adec8eeee6ec1",0,"",0
"Aggregate",5942432,7,5.94243e+06,4,8,5.94243e+06,1283291353,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","b677fb55002d6f92",92,"",0
"Aggregate",5942432,7,5.94243e+06,4,8,5.94243e+06,1283291353,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","b677fb55002d6f92",92,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,223856,"","lineitem","","","","b677fb55002d6f92",0,"",0
"Aggregate",5951339,7,5.94243e+06,4,8,5.94243e+06,1280601451,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","a7d197fa7ecf79f7",92,"",0
"Aggregate",5951339,7,5.94243e+06,4,8,5.94243e+06,1280601451,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","a7d197fa7ecf79f7",92,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,224485,"","lineitem","","","","a7d197fa7ecf79f7",0,"",0
"Aggregate",5925717,7,5.94243e+06,4,8,5.94243e+06,1293378077,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","e34d45bba8873ec0",92,"",0
"Aggregate",5925717,7,5.94243e+06,4,8,5.94243e+06,1293378077,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","e34d45bba8873ec0",92,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,238733,"","lineitem","","","","e34d45bba8873ec0",0,"",0
"Aggregate",5927446,7,5.94243e+06,4,8,5.94243e+06,1269712066,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","6081c4fbd55e16ea",92,"",0
"Aggregate",5927446,7,5.94243e+06,4,8,5.94243e+06,1269712066,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","6081c4fbd55e16ea",92,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,242295,"","lineitem","","","","6081c4fbd55e16ea",0,"",0
"Aggregate",5929262,7,5.94243e+06,4,8,5.94243e+06,1287767145,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","81a44cc0d10b9eb8",92,"",0
"Aggregate",5929262,7,5.94243e+06,4,8,5.94243e+06,1287767145,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","81a44cc0d10b9eb8",92,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,230631,"","lineitem","","","","81a44cc0d10b9eb8",0,"",0
"Aggregate",5956891,7,5.94243e+06,4,8,5.94243e+06,1268741701,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","6fb3f7e54d76ceed",92,"",0
"Aggregate",5956891,7,5.94243e+06,4,8,5.94243e+06,1268741701,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","6fb3f7e54d76ceed",92,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,219386,"","lineitem","","","","6fb3f7e54d76ceed",0,"",0
"Aggregate",5920309,7,5.94243e+06,4,8,5.94243e+06,1277464398,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","f4861be734996d3d",92,"",0
"Aggregate",5920309,7,5.94243e+06,4,8,5.94243e+06,1277464398,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","f4861be734996d3d",92,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,226021,"","lineitem","","","","f4861be734996d3d",0,"",0
"Aggregate",5875024,7,5.89681e+06,4,8,5.89681e+06,1260551161,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","5fb90f2d9a7abd16",92,"",0
"Aggregate",5875024,7,5.89681e+06,4,8,5.89681e+06,1260551161,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","5fb90f2d9a7abd16",92,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,219036,"","lineitem","","","","5fb90f2d9a7abd16",0,"",0
"Aggregate",5948421,7,5.94243e+06,4,8,5.94243e+06,1282517882,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","7a589f8ab18426d6",92,"",0
"Aggregate",5948421,7,5.94243e+06,4,8,5.94243e+06,1282517882,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","7a589f8ab18426d6",92,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,228815,"","lineitem","","","","7a589f8ab18426d6",0,"",0
"Aggregate",5954165,7,5.94243e+06,4,8,5.94243e+06,1283008899,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","5847516f351e1a2e",92,"",0
"Aggregate",5954165,7,5.94243e+06,4,8,5.94243e+06,1283008899,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","5847516f351e1a2e",92,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,242644,"","lineitem","","","","5847516f351e1a2e",0,"",0
"Aggregate",5863176,7,5.89681e+06,4,8,5.89681e+06,1252115119,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","a374b38c4825a71e",92,"",0
"Aggregate",5863176,7,5.89681e+06,4,8,5.89681e+06,1252115119,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","a374b38c4825a71e",92,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,220573,"","lineitem","","","","a374b38c4825a71e",0,"",0
"Aggregate",5910858,7,5.89682e+06,4,8,5.89682e+06,1260078379,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","b5839d58340580a1",92,"",0
"Aggregate",5910858,7,5.89682e+06,4,8,5.89682e+06,1260078379,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","b5839d58340580a1",92,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,228256,"","lineitem","","","","b5839d58340580a1",0,"",0
"Aggregate",5906972,7,5.89682e+06,4,8,5.89682e+06,1301666815,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","b2417c7a25d7a0a1",92,"",0
"Aggregate",5906972,7,5.89682e+06,4,8,5.89682e+06,1301666815,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","b2417c7a25d7a0a1",92,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,317240,"","lineitem","","","","b2417c7a25d7a0a1",0,"",0
"Aggregate",5914748,7,5.94243e+06,4,8,5.94243e+06,1301734502,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","f16984c46aa94970",92,"",0
"Aggregate",5914748,7,5.94243e+06,4,8,5.94243e+06,1301734502,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","f16984c46aa94970",92,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,220433,"","lineitem","","","","f16984c46aa94970",0,"",0
"Aggregate",5925717,7,5.94243e+06,4,8,5.94243e+06,1274856706,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","e34d45bba8873ec0",92,"",0
"Aggregate",5925717,7,5.94243e+06,4,8,5.94243e+06,1274856706,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","e34d45bba8873ec0",92,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,223716,"","lineitem","","","","e34d45bba8873ec0",0,"",0
"Aggregate",5886255,7,5.89681e+06,4,8,5.89681e+06,1255364413,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","d4f9e149097d68f9",92,"",0
"Aggregate",5886255,7,5.89681e+06,4,8,5.89681e+06,1255364413,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","d4f9e149097d68f9",92,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,221411,"","lineitem","","","","d4f9e149097d68f9",0,"",0
"Aggregate",5902892,7,5.89682e+06,4,8,5.89682e+06,1275086913,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","7d19fa930e67f9c1",92,"",0
"Aggregate",5902892,7,5.89682e+06,4,8,5.89682e+06,1275086913,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","7d19fa930e67f9c1",92,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,226860,"","lineitem","","","","7d19fa930e67f9c1",0,"",0
"Aggregate",5916591,7,5.94243e+06,4,8,5.94243e+06,1273024508,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","f5aef478da6a9bcc",92,"",0
"Aggregate",5916591,7,5.94243e+06,4,8,5.94243e+06,1273024508,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","f5aef478da6a9bcc",92,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,223856,"","lineitem","","","","f5aef478da6a9bcc",0,"",0
"Aggregate",5906972,7,5.89682e+06,4,8,5.89682e+06,1277101481,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","b2417c7a25d7a0a1",92,"",0
"Aggregate",5906972,7,5.89682e+06,4,8,5.89682e+06,1277101481,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","b2417c7a25d7a0a1",92,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,227279,"","lineitem","","","","b2417c7a25d7a0a1",0,"",0
"Aggregate",5948421,7,5.94243e+06,4,8,5.94243e+06,1297381426,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","7a589f8ab18426d6",92,"",0
"Aggregate",5948421,7,5.94243e+06,4,8,5.94243e+06,1297381426,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","7a589f8ab18426d6",92,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,238663,"","lineitem","","","","7a589f8ab18426d6",0,"",0
"Aggregate",5898833,7,5.89682e+06,4,8,5.89682e+06,1266229284,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","81159c3583cfda0",92,"",0
