"region","r_regionkey",5,"Dictionary","FixedSize1ByteAligned"
"region","r_name",5,"Dictionary","FixedSize1ByteAligned"
"region","r_comment",5,"Dictionary","FixedSize1ByteAligned"
"customer","c_custkey",47,"Dictionary","FixedSize2ByteAligned"
"customer","c_custkey",48,"Dictionary","FixedSize2ByteAligned"
"customer","c_custkey",49,"Dictionary","FixedSize2ByteAligned"
"customer","c_custkey",50,"Dictionary","FixedSize2ByteAligned"
"customer","c_custkey",51,"Dictionary","FixedSize2ByteAligned"
"customer","c_custkey",52,"Dictionary","FixedSize2ByteAligned"
"customer","c_custkey",53,"Dictionary","FixedSize2ByteAligned"
"customer","c_custkey",54,"Dictionary","FixedSize2ByteAligned"
"customer","c_custkey",55,"Dictionary","FixedSize2ByteAligned"
"customer","c_custkey",56,"Dictionary","FixedSize2ByteAligned"
"customer","c_custkey",57,"Dictionary","FixedSize2ByteAligned"
"customer","c_custkey",58,"Dictionary","FixedSize2ByteAligned"
"customer","c_custkey",59,"Dictionary","FixedSize2ByteAligned"
"customer","c_custkey",60,"Dictionary","FixedSize2ByteAligned"
"customer","c_custkey",61,"Dictionary","FixedSize2ByteAligned"
"customer","c_custkey",62,"Dictionary","FixedSize2ByteAligned"
"customer","c_custkey",63,"Dictionary","FixedSize2ByteAligned"
"customer","c_custkey",64,"Dictionary","FixedSize2ByteAligned"
"customer","c_custkey",65,"Dictionary","FixedSize2ByteAligned"
"customer","c_custkey",66,"Dictionary","FixedSize2ByteAligned"
"customer","c_custkey",67,"Dictionary","FixedSize2ByteAligned"
"customer","c_custkey",68,"Dictionary","FixedSize2ByteAligned"
"customer","c_custkey",69,"Dictionary","FixedSize2ByteAligned"
"customer","c_custkey",70,"Dictionary","FixedSize2ByteAligned"
"customer","c_name",47,"Dictionary","FixedSize2ByteAligned"
"customer","c_name",48,"Dictionary","FixedSize2ByteAligned"
"customer","c_name",49,"Dictionary","FixedSize2ByteAligned"
"customer","c_name",50,"Dictionary","FixedSize2ByteAligned"
"customer","c_name",51,"Dictionary","FixedSize2ByteAligned"
