"TableScan",58675352,7,5.86754e+07,58635379,7,5.86753e+07,148451339,"DATA","lineitem","l_shipdate","ColumnVsValue","Ascending","5aa537e0d658225a",897,"LessThanEquals",0,0,897,897,"String"
"TableScan",59068562,7,5.90686e+07,59027339,7,5.89458e+07,121876181,"DATA","lineitem","l_shipdate","ColumnVsValue","Ascending","9a1adec8eeee6ec1",903,"LessThanEquals",0,0,903,903,"String"
"TableScan",59330702,7,5.93307e+07,59267452,7,5.93307e+07,158860884,"DATA","lineitem","l_shipdate","ColumnVsValue","Ascending","81a44cc0d10b9eb8",907,"LessThanEquals",0,0,907,907,"String"
"TableScan",58806422,7,5.88064e+07,58773499,7,5.88064e+07,109567249,"DATA","lineitem","l_shipdate","ColumnVsValue","Ascending","269419d15e668496",899,"LessThanEquals",0,0,899,899,"String"
"TableScan",58544282,7,5.85443e+07,58539265,7,5.85442e+07,142743676,"DATA","lineitem","l_shipdate","ColumnVsValue","Ascending","1f0a3c2cae30b6aa",895,"LessThanEquals",0,0,895,895,"String"
"TableScan",59592842,7,5.95928e+07,59557148,7,5.93984e+07,111370109,"DATA","lineitem","l_shipdate","ColumnVsValue","Ascending","23be30a2d1ea7974",911,"LessThanEquals",0,0,911,911,"String"
"TableScan",59592842,7,5.95928e+07,59543749,7,5.93984e+07,135414961,"DATA","lineitem","l_shipdate","ColumnVsValue","Ascending","6fb3f7e54d76ceed",911,"LessThanEquals",0,0,911,911,"String"
"TableScan",59592842,7,5.95928e+07,59530099,7,5.93984e+07,140434712,"DATA","lineitem","l_shipdate","ColumnVsValue","Ascending","520ea388ee97274f",911,"LessThanEquals",0,0,911,911,"String"
"TableScan",59592842,7,5.95928e+07,59583298,7,5.93984e+07,125452568,"DATA","lineitem","l_shipdate","ColumnVsValue","Ascending","6e2f0e10db30793b",911,"LessThanEquals",0,0,911,911,"String"
"TableScan",59461772,7,5.94618e+07,59459053,7,5.93984e+07,110812041,"DATA","lineitem","l_shipdate","ColumnVsValue","Ascending","7a589f8ab18426d6",909,"LessThanEquals",0,0,909,909,"String"
"TableScan",59068562,7,5.90686e+07,59007248,7,5.89458e+07,108783438,"DATA","lineitem","l_shipdate","ColumnVsValue","Ascending","7d19fa930e67f9c1",903,"LessThanEquals",0,0,903,903,"String"
"TableScan",58544282,7,5.85443e+07,58489838,7,5.85442e+07,114471125,"DATA","lineitem","l_shipdate","ColumnVsValue","Ascending","6be7835de6b4d1ea",895,"LessThanEquals",0,0,895,895,"String"
"TableScan",59265167,7,5.92652e+07,59215208,7,5.92652e+07,115996279,"DATA","lineitem","l_shipdate","ColumnVsValue","Ascending","c4ac9a56a0868f06",906,"LessThanEquals",0,0,906,906,"String"
"TableScan",59068562,7,5.90686e+07,59027339,7,5.89458e+07,119871675,"DATA","lineitem","l_shipdate","ColumnVsValue","Ascending","9a1adec8eeee6ec1",903,"LessThanEquals",0,0,903,903,"String"
"TableScan",58675352,7,5.86754e+07,58659100,7,5.86753e+07,159354764,"DATA","lineitem","l_shipdate","ColumnVsValue","Ascending","c6bcbe4c09b85db0",897,"LessThanEquals",0,0,897,897,"String"
"TableScan",59265167,7,5.92652e+07,59215208,7,5.92652e+07,108860128,"DATA","lineitem","l_shipdate","ColumnVsValue","Ascending","c4ac9a56a0868f06",906,"LessThanEquals",0,0,906,906,"String"
"TableScan",58740887,7,5.87409e+07,58705228,7,5.87409e+07,161962458,"DATA","lineitem","l_shipdate","ColumnVsValue","Ascending","d83f731201c3bad2",898,"LessThanEquals",0,0,898,898,"String"
"TableScan",59068562,7,5.90686e+07,59047103,7,5.89458e+07,141110750,"DATA","lineitem","l_shipdate","ColumnVsValue","Ascending","b2417c7a25d7a0a1",903,"LessThanEquals",0,0,903,903,"String"
"TableScan",58871957,7,5.8872e+07,58839715,7,5.88719e+07,168699858,"DATA","lineitem","l_shipdate","ColumnVsValue","Ascending","d4f9e149097d68f9",900,"LessThanEquals",0,0,900,900,"String"
"TableScan",59068562,7,5.90686e+07,59047103,7,5.89458e+07,139075791,"DATA","lineitem","l_shipdate","ColumnVsValue","Ascending","b2417c7a25d7a0a1",903,"LessThanEquals",0,0,903,903,"String"
"TableScan",59068562,7,5.90686e+07,59007248,7,5.89458e+07,114435503,"DATA","lineitem","l_shipdate","ColumnVsValue","Ascending","7d19fa930e67f9c1",903,"LessThanEquals",0,0,903,903,"String"
"TableScan",59068562,7,5.90686e+07,59007248,7,5.89458e+07,147036750,"DATA","lineitem","l_shipdate","ColumnVsValue","Ascending","7d19fa930e67f9c1",903,"LessThanEquals",0,0,903,903,"String"
"TableScan",59134097,7,5.91341e+07,59123858,7,5.91341e+07,158579752,"DATA","lineitem","l_shipdate","ColumnVsValue","Ascending","f16984c46aa94970",904,"LessThanEquals",0,0,904,904,"String"
"TableScan",58806422,7,5.88064e+07,58795695,7,5.88064e+07,123776547,"DATA","lineitem","l_shipdate","ColumnVsValue","Ascending","c02611972b6472fc",899,"LessThanEquals",0,0,899,899,"String"
"TableScan",59265167,7,5.92652e+07,59249867,7,5.92652e+07,113282768,"DATA","lineitem","l_shipdate","ColumnVsValue","Ascending","6081c4fbd55e16ea",906,"LessThanEquals",0,0,906,906,"String"
"TableScan",59461772,7,5.94618e+07,59429315,7,5.93984e+07,117061637,"DATA","lineitem","l_shipdate","ColumnVsValue","Ascending","899ed7a084d143c2",909,"LessThanEquals",0,0,909,909,"String"
"TableScan",59265167,7,5.92652e+07,59232737,7,5.92652e+07,131684354,"DATA","lineitem","l_shipdate","ColumnVsValue","Ascending","e34d45bba8873ec0",906,"LessThanEquals",0,0,906,906,"String"
"TableScan",59592842,7,5.95928e+07,59543749,7,5.93984e+07,162309244,"DATA","lineitem","l_shipdate","ColumnVsValue","Ascending","6fb3f7e54d76ceed",911,"LessThanEquals",0,0,911,911,"String"
"TableScan",59265167,7,5.92652e+07,59232737,7,5.92652e+07,131425086,"DATA","lineitem","l_shipdate","ColumnVsValue","Ascending","e34d45bba8873ec0",906,"LessThanEquals",0,0,906,906,"String"
"TableScan",59396237,7,5.93962e+07,59334576,7,5.93962e+07,2396496457,"REFERENCE","lineitem","l_shipdate","ColumnVsValue","Ascending","b530ac9facbd12b4",908,"LessThanEquals",0,0,908,908,"String"
"TableScan",58740887,7,5.87409e+07,58728219,7,5.87409e+07,117685990,"DATA","lineitem","l_shipdate","ColumnVsValue","Ascending","5fb90f2d9a7abd16",898,"LessThanEquals",0,0,898,898,"String"
"TableScan",59592842,7,5.95928e+07,59543749,7,5.93984e+07,171435721,"DATA","lineitem","l_shipdate","ColumnVsValue","Ascending","6fb3f7e54d76ceed",911,"LessThanEquals",0,0,911,911,"String"
"TableScan",58806422,7,5.88064e+07,58773499,7,5.88064e+07,135742049,"DATA","lineitem","l_shipdate","ColumnVsValue","Ascending","269419d15e668496",899,"LessThanEquals",0,0,899,899,"String"
"TableScan",59068562,7,5.90686e+07,59047103,7,5.89458e+07,115272885,"DATA","lineitem","l_shipdate","ColumnVsValue","Ascending","b2417c7a25d7a0a1",903,"LessThanEquals",0,0,903,903,"String"
"TableScan",58675352,7,5.86754e+07,58635379,7,5.86753e+07,151160449,"DATA","lineitem","l_shipdate","ColumnVsValue","Ascending","5aa537e0d658225a",897,"LessThanEquals",0,0,897,897,"String"
"TableScan",58937492,7,5.89375e+07,58904235,7,5.89375e+07,2402530859,"REFERENCE","lineitem","l_shipdate","ColumnVsValue","Ascending","b58acca9ce914428",901,"LessThanEquals",0,0,901,901,"String"
"TableScan",59396237,7,5.93962e+07,59382844,7,5.93962e+07,2402764569,"REFERENCE","lineitem","l_shipdate","ColumnVsValue","Ascending","1a48bd3a39e20462",908,"LessThanEquals",0,0,908,908,"String"
"TableScan",59461772,7,5.94618e+07,59459053,7,5.93984e+07,135632530,"DATA","lineitem","l_shipdate","ColumnVsValue","Ascending","7a589f8ab18426d6",909,"LessThanEquals",0,0,909,909,"String"
"TableScan",58806422,7,5.88064e+07,58751001,7,5.88064e+07,119979655,"DATA","lineitem","l_shipdate","ColumnVsValue","Ascending","ddb385f33f02857e",899,"LessThanEquals",0,0,899,899,"String"
"TableScan",59396237,7,5.93962e+07,59350737,7,5.93962e+07,2429523589,"REFERENCE","lineitem","l_shipdate","ColumnVsValue","Ascending","6198cc23ecdcee3c",908,"LessThanEquals",0,0,908,908,"String"
"TableScan",58544282,7,5.85443e+07,58489838,7,5.85442e+07,130200198,"DATA","lineitem","l_shipdate","ColumnVsValue","Ascending","6be7835de6b4d1ea",895,"LessThanEquals",0,0,895,895,"String"
