Aggregate,5942432,7,5942430.0,4,8,5942430.0,870360931,REFERENCE,AggregateHash,0.0,b677fb55002d6f92,92,2,6,"l_returnflag,l_linestatus",0
Aggregate,5906972,7,5896820.0,4,8,5896820.0,867309087,REFERENCE,AggregateHash,0.0,b2417c7a25d7a0a1,91,2,6,"l_returnflag,l_linestatus",0
Aggregate,5955519,7,5942430.0,4,8,5942430.0,868842971,REFERENCE,AggregateHash,0.0,520ea388ee97274f,92,2,6,"l_returnflag,l_linestatus",0
Aggregate,5855843,7,5896800.0,4,8,5896800.0,858454520,REFERENCE,AggregateHash,0.0,1f0a3c2cae30b6aa,91,2,6,"l_returnflag,l_linestatus",0
Aggregate,5877388,7,5896810.0,4,8,5896810.0,857081422,REFERENCE,AggregateHash,0.0,ddb385f33f02857e,91,2,6,"l_returnflag,l_linestatus",0
Aggregate,5940906,7,5942430.0,4,8,5942430.0,877653535,REFERENCE,AggregateHash,0.0,1a48bd3a39e20462,92,2,6,"l_returnflag,l_linestatus",0
Aggregate,5894737,7,5896820.0,4,8,5896820.0,862735302,REFERENCE,AggregateHash,0.0,4cd86c93b28607d6,91,2,6,"l_returnflag,l_linestatus",0
Aggregate,5906972,7,5896820.0,4,8,5896820.0,873561408,REFERENCE,AggregateHash,0.0,b2417c7a25d7a0a1,91,2,6,"l_returnflag,l_linestatus",0
Aggregate,5956891,7,5942430.0,4,8,5942430.0,866763521,REFERENCE,AggregateHash,0.0,6fb3f7e54d76ceed,92,2,6,"l_returnflag,l_linestatus",0
Aggregate,5960814,7,5942430.0,4,8,5942430.0,888923861,REFERENCE,AggregateHash,0.0,6e2f0e10db30793b,92,2,6,"l_returnflag,l_linestatus",0
Aggregate,5922140,7,5942430.0,4,8,5942430.0,877696352,REFERENCE,AggregateHash,0.0,e80736cff9a334ec,92,2,6,"l_returnflag,l_linestatus",0
Aggregate,5951339,7,5942430.0,4,8,5942430.0,870390127,REFERENCE,AggregateHash,0.0,a7d197fa7ecf79f7,92,2,6,"l_returnflag,l_linestatus",0
Aggregate,5925717,7,5942430.0,4,8,5942430.0,871946293,REFERENCE,AggregateHash,0.0,e34d45bba8873ec0,92,2,6,"l_returnflag,l_linestatus",0
Aggregate,5920309,7,5942430.0,4,8,5942430.0,864072710,REFERENCE,AggregateHash,0.0,f4861be734996d3d,92,2,6,"l_returnflag,l_linestatus",0
Aggregate,5894737,7,5896820.0,4,8,5896820.0,862101729,REFERENCE,AggregateHash,0.0,4cd86c93b28607d6,91,2,6,"l_returnflag,l_linestatus",0
Aggregate,5892617,7,5896820.0,4,8,5896820.0,865444622,REFERENCE,AggregateHash,0.0,b58acca9ce914428,91,2,6,"l_returnflag,l_linestatus",0
Aggregate,5881838,7,5896810.0,4,8,5896810.0,853409066,REFERENCE,AggregateHash,0.0,c02611972b6472fc,91,2,6,"l_returnflag,l_linestatus",0
Aggregate,5906972,7,5896820.0,4,8,5896820.0,856103160,REFERENCE,AggregateHash,0.0,b2417c7a25d7a0a1,91,2,6,"l_returnflag,l_linestatus",0
Aggregate,5850871,7,5896800.0,4,8,5896800.0,869758932,REFERENCE,AggregateHash,0.0,6be7835de6b4d1ea,91,2,6,"l_returnflag,l_linestatus",0
Aggregate,5858284,7,5896800.0,4,8,5896800.0,875806045,REFERENCE,AggregateHash,0.0,16f0c80e084bc33c,91,2,6,"l_returnflag,l_linestatus",0
Aggregate,5863176,7,5896800.0,4,8,5896800.0,864497163,REFERENCE,AggregateHash,0.0,a374b38c4825a71e,91,2,6,"l_returnflag,l_linestatus",0
