"region","r_regionkey",0,"Dictionary","FixedSize1ByteAligned"
"region","r_name",0,"Dictionary","FixedSize1ByteAligned"
"region","r_comment",0,"Dictionary","FixedSize1ByteAligned"
"customer","c_custkey",0,"Dictionary","FixedSize2ByteAligned"
"customer","c_custkey",1,"Dictionary","FixedSize2ByteAligned"
"customer","c_custkey",2,"Dictionary","FixedSize2ByteAligned"
"customer","c_name",0,"Dictionary","FixedSize2ByteAligned"
"customer","c_name",1,"Dictionary","FixedSize2ByteAligned"
"customer","c_name",2,"Dictionary","FixedSize2ByteAligned"
"customer","c_address",0,"Dictionary","FixedSize2ByteAligned"
"customer","c_address",1,"Dictionary","FixedSize2ByteAligned"
"customer","c_address",2,"Dictionary","FixedSize2ByteAligned"
"customer","c_nationkey",0,"Dictionary","FixedSize1ByteAligned"
"customer","c_nationkey",1,"Dictionary","FixedSize1ByteAligned"
"customer","c_nationkey",2,"Dictionary","FixedSize1ByteAligned"
"customer","c_phone",0,"Dictionary","FixedSize2ByteAligned"
"customer","c_phone",1,"Dictionary","FixedSize2ByteAligned"
"customer","c_phone",2,"Dictionary","FixedSize2ByteAligned"
"customer","c_acctbal",0,"Dictionary","FixedSize2ByteAligned"
"customer","c_acctbal",1,"Dictionary","FixedSize2ByteAligned"
"customer","c_acctbal",2,"Dictionary","FixedSize2ByteAligned"
"customer","c_mktsegment",0,"Dictionary","FixedSize1ByteAligned"
"customer","c_mktsegment",1,"Dictionary","FixedSize1ByteAligned"
"customer","c_mktsegment",2,"Dictionary","FixedSize1ByteAligned"
"customer","c_comment",0,"Dictionary","FixedSize2ByteAligned"
"customer","c_comment",1,"Dictionary","FixedSize2ByteAligned"
"customer","c_comment",2,"Dictionary","FixedSize2ByteAligned"
"supplier","s_suppkey",0,"Dictionary","FixedSize2ByteAligned"
"supplier","s_name",0,"Dictionary","FixedSize2ByteAligned"
"supplier","s_address",0,"Dictionary","FixedSize2ByteAligned"
"supplier","s_nationkey",0,"Dictionary","FixedSize1ByteAligned"
"supplier","s_phone",0,"Dictionary","FixedSize2ByteAligned"
"supplier","s_acctbal",0,"Dictionary","FixedSize2ByteAligned"
"supplier","s_comment",0,"Dictionary","FixedSize2ByteAligned"
"orders","o_orderkey",0,"Dictionary","FixedSize2ByteAligned"
"orders","o_orderkey",1,"Dictionary","FixedSize2ByteAligned"
"orders","o_orderkey",2,"Dictionary","FixedSize2ByteAligned"
"orders","o_orderkey",3,"Dictionary","FixedSize2ByteAligned"
"orders","o_orderkey",4,"Dictionary","FixedSize2ByteAligned"
"orders","o_orderkey",5,"Dictionary","FixedSize2ByteAligned"
"orders","o_orderkey",6,"Dictionary","FixedSize2ByteAligned"
"orders","o_orderkey",7,"Dictionary","FixedSize2ByteAligned"
"orders","o_orderkey",8,"Dictionary","FixedSize2ByteAligned"
"orders","o_orderkey",9,"Dictionary","FixedSize2ByteAligned"
"orders","o_orderkey",10,"Dictionary","FixedSize2ByteAligned"
"orders","o_orderkey",11,"Dictionary","FixedSize2ByteAligned"
"orders","o_orderkey",12,"Dictionary","FixedSize2ByteAligned"
"orders","o_orderkey",13,"Dictionary","FixedSize2ByteAligned"
"orders","o_orderkey",14,"Dictionary","FixedSize2ByteAligned"
"orders","o_orderkey",15,"Dictionary","FixedSize2ByteAligned"
"orders","o_orderkey",16,"Dictionary","FixedSize2ByteAligned"
"orders","o_orderkey",17,"Dictionary","FixedSize2ByteAligned"
"orders","o_orderkey",18,"Dictionary","FixedSize2ByteAligned"
"orders","o_orderkey",19,"Dictionary","FixedSize2ByteAligned"
"orders","o_orderkey",20,"Dictionary","FixedSize2ByteAligned"
"orders","o_orderkey",21,"Dictionary","FixedSize2ByteAligned"
"orders","o_orderkey",22,"Dictionary","FixedSize2ByteAligned"
"orders","o_custkey",0,"Dictionary","FixedSize2ByteAligned"
"orders","o_custkey",1,"Dictionary","FixedSize2ByteAligned"
"orders","o_custkey",2,"Dictionary","FixedSize2ByteAligned"
"orders","o_custkey",3,"Dictionary","FixedSize2ByteAligned"
"orders","o_custkey",4,"Dictionary","FixedSize2ByteAligned"
"orders","o_custkey",5,"Dictionary","FixedSize2ByteAligned"
"orders","o_custkey",6,"Dictionary","FixedSize2ByteAligned"
"orders","o_custkey",7,"Dictionary","FixedSize2ByteAligned"
"orders","o_custkey",8,"Dictionary","FixedSize2ByteAligned"
"orders","o_custkey",9,"Dictionary","FixedSize2ByteAligned"
"orders","o_custkey",10,"Dictionary","FixedSize2ByteAligned"
"orders","o_custkey",11,"Dictionary","FixedSize2ByteAligned"
"orders","o_custkey",12,"Dictionary","FixedSize2ByteAligned"
"orders","o_custkey",13,"Dictionary","FixedSize2ByteAligned"
"orders","o_custkey",14,"Dictionary","FixedSize2ByteAligned"
"orders","o_custkey",15,"Dictionary","FixedSize2ByteAligned"
"orders","o_custkey",16,"Dictionary","FixedSize2ByteAligned"
"orders","o_custkey",17,"Dictionary","FixedSize2ByteAligned"
"orders","o_custkey",18,"Dictionary","FixedSize2ByteAligned"
"orders","o_custkey",19,"Dictionary","FixedSize2ByteAligned"
"orders","o_custkey",20,"Dictionary","FixedSize2ByteAligned"
"orders","o_custkey",21,"Dictionary","FixedSize2ByteAligned"
