"Aggregate",5906972,7,5.89682e+06,4,8,5.89682e+06,1293343987,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","b2417c7a25d7a0a1",93,"",0
"Aggregate",5906972,7,5.89682e+06,4,8,5.89682e+06,1293343987,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","b2417c7a25d7a0a1",93,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,228815,"","lineitem","","","","b2417c7a25d7a0a1",0,"",0
"Aggregate",5951339,7,5.94243e+06,4,8,5.94243e+06,1294985433,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","a7d197fa7ecf79f7",93,"",0
"Aggregate",5951339,7,5.94243e+06,4,8,5.94243e+06,1294985433,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","a7d197fa7ecf79f7",93,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,227767,"","lineitem","","","","a7d197fa7ecf79f7",0,"",0
"Aggregate",5894737,7,5.89682e+06,4,8,5.89682e+06,1291384408,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","4cd86c93b28607d6",93,"",0
"Aggregate",5894737,7,5.89682e+06,4,8,5.89682e+06,1291384408,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","4cd86c93b28607d6",93,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,229723,"","lineitem","","","","4cd86c93b28607d6",0,"",0
"Aggregate",5956891,7,5.94243e+06,4,8,5.94243e+06,1287494558,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","6fb3f7e54d76ceed",93,"",0
"Aggregate",5956891,7,5.94243e+06,4,8,5.94243e+06,1287494558,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","6fb3f7e54d76ceed",93,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,231469,"","lineitem","","","","6fb3f7e54d76ceed",0,"",0
"Aggregate",5914748,7,5.94243e+06,4,8,5.94243e+06,1275619169,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","f16984c46aa94970",93,"",0
"Aggregate",5914748,7,5.94243e+06,4,8,5.94243e+06,1275619169,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","f16984c46aa94970",93,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,237475,"","lineitem","","","","f16984c46aa94970",0,"",0
"Aggregate",5879628,7,5.89681e+06,4,8,5.89681e+06,1276841175,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","269419d15e668496",93,"",0
"Aggregate",5879628,7,5.89681e+06,4,8,5.89681e+06,1276841175,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","269419d15e668496",93,"",0
"GetTable",0,0,0,6001215,7,6.00122e+06,233145,"","lineitem","","","","269419d15e668496",0,"",0
"Aggregate",5923969,7,5.94243e+06,4,8,5.94243e+06,1287729728,"REFERENCE","lineitem","l_returnflag","AggregateHash","No","c4ac9a56a0868f06",93,"",0
"Aggregate",5923969,7,5.94243e+06,4,8,5.94243e+06,1287729728,"REFERENCE","lineitem","l_linestatus","AggregateHash","No","c4ac9a56a0868f06",93,"",0
