0,"JoinHash","Semi",623,469,17,2,1631.6,1631.6,1631,-1,469,17,1631.6,370253,"partsupp","ps_supplycost","REFERENCE","","","",1,"No","","be53f6efc0018b31",2,1,0,-2,800000,0
1,"JoinHash","Inner",623,845,13,4,407.9,1631.6,407,407,623,17,1631.6,279523,"partsupp","ps_partkey","REFERENCE","part","p_partkey","REFERENCE",0,"No","No","be53f6efc0018b31",4,1,-2,0,800000,200000
2,"JoinHash","Inner",623,1955,3,10,2000,1631.6,2000,1631,623,13,1631.6,222738,"partsupp","ps_suppkey","REFERENCE","supplier","s_suppkey","REFERENCE",0,"No","No","be53f6efc0018b31",1,2,-2,0,800000,10000
3,"JoinHash","Inner",1955,5,7,3,2000,5,5,5,1955,10,2000,179224,"supplier","s_nationkey","REFERENCE","nation","n_nationkey","REFERENCE",1,"No","Ascending","be53f6efc0018b31",1,1,0,0,10000,25
4,"JoinHash","Semi",3380,1955,3,7,2000,1631.6,2000,1631,623,3,1631.6,306623,"partsupp","ps_suppkey","REFERENCE","supplier","s_suppkey","REFERENCE",1,"No","No","be53f6efc0018b31",1,6,-2,-2,800000,10000
5,"JoinHash","Semi",3380,1955,3,10,2000,1631.6,2000,1631,623,3,1631.6,670940,"partsupp","ps_suppkey","REFERENCE","supplier","s_suppkey","REFERENCE",1,"No","No","be53f6efc0018b31",1,6,-2,-2,800000,10000
6,"JoinHash","Semi",800000,845,3,4,407.9,800000,407,200000,3380,3,1631.6,2647647,"partsupp","ps_partkey","REFERENCE","part","p_partkey","REFERENCE",1,"No","No","be53f6efc0018b31",4,13,-2,-2,800000,200000
7,"JoinHash","Semi",10000,5,7,3,10000,5,25,5,1955,7,2000,154638,"supplier","s_nationkey","REFERENCE","nation","n_nationkey","REFERENCE",1,"No","Ascending","be53f6efc0018b31",1,1,0,0,10000,25
8,"JoinHash","Semi",10000,5,7,3,10000,5,25,5,1955,7,2000,164836,"supplier","s_nationkey","DATA","nation","n_nationkey","REFERENCE",1,"No","Ascending","be53f6efc0018b31",1,1,0,0,10000,25
9,"JoinHash","Semi",25,1,3,2,25,1,5,1,5,3,5,59997,"nation","n_regionkey","DATA","region","r_regionkey","REFERENCE",1,"No","Ascending","be53f6efc0018b31",1,1,0,0,25,5
10,"JoinHash","Semi",25,1,3,2,25,1,5,1,5,3,5,57203,"nation","n_regionkey","REFERENCE","region","r_regionkey","REFERENCE",1,"No","Ascending","be53f6efc0018b31",1,1,0,0,25,5
11,"JoinHash","Semi",596,431,17,2,1569.6,1569.6,1569,-1,431,17,1569.6,262900,"partsupp","ps_supplycost","REFERENCE","","","",1,"No","","2d4c5fcadb75581f",1,1,0,-2,800000,0
12,"JoinHash","Inner",596,755,13,4,392.4,1569.6,392,392,596,17,1569.6,254239,"partsupp","ps_partkey","REFERENCE","part","p_partkey","REFERENCE",0,"No","No","2d4c5fcadb75581f",4,1,-2,0,800000,200000
13,"JoinHash","Inner",596,2003,3,10,2000,1569.6,2000,1569,596,13,1569.6,285041,"partsupp","ps_suppkey","REFERENCE","supplier","s_suppkey","REFERENCE",0,"No","No","2d4c5fcadb75581f",1,2,-2,0,800000,10000
14,"JoinHash","Inner",2003,5,7,3,2000,5,5,5,2003,10,2000,151915,"supplier","s_nationkey","REFERENCE","nation","n_nationkey","REFERENCE",1,"No","Ascending","2d4c5fcadb75581f",1,1,0,0,10000,25
15,"JoinHash","Semi",3020,2003,3,7,2000,1569.6,2000,1569,596,3,1569.6,272329,"partsupp","ps_suppkey","REFERENCE","supplier","s_suppkey","REFERENCE",1,"No","No","2d4c5fcadb75581f",1,5,-2,-2,800000,10000
16,"JoinHash","Semi",3020,2003,3,10,2000,1569.6,2000,1569,596,3,1569.6,420333,"partsupp","ps_suppkey","REFERENCE","supplier","s_suppkey","REFERENCE",1,"No","No","2d4c5fcadb75581f",1,5,-2,-2,800000,10000
17,"JoinHash","Semi",800000,755,3,4,392.4,800000,392,200000,3020,3,1569.6,1982785,"partsupp","ps_partkey","REFERENCE","part","p_partkey","REFERENCE",1,"No","No","2d4c5fcadb75581f",4,13,-2,-2,800000,200000
18,"JoinHash","Semi",10000,5,7,3,10000,5,25,5,2003,7,2000,155896,"supplier","s_nationkey","REFERENCE","nation","n_nationkey","REFERENCE",1,"No","Ascending","2d4c5fcadb75581f",1,1,0,0,10000,25
19,"JoinHash","Semi",10000,5,7,3,10000,5,25,5,2003,7,2000,159388,"supplier","s_nationkey","DATA","nation","n_nationkey","REFERENCE",1,"No","Ascending","2d4c5fcadb75581f",1,1,0,0,10000,25
