"customer","c_customer_sk",0,"Dictionary","FixedSize2ByteAligned"
"customer","c_customer_sk",1,"Dictionary","FixedSize2ByteAligned"
"customer","c_customer_id",0,"Dictionary","FixedSize2ByteAligned"
"customer","c_customer_id",1,"Dictionary","FixedSize2ByteAligned"
"customer","c_current_cdemo_sk",0,"Dictionary","FixedSize2ByteAligned"
"customer","c_current_cdemo_sk",1,"Dictionary","FixedSize2ByteAligned"
"customer","c_current_hdemo_sk",0,"Dictionary","FixedSize2ByteAligned"
"customer","c_current_hdemo_sk",1,"Dictionary","FixedSize2ByteAligned"
"customer","c_current_addr_sk",0,"Dictionary","FixedSize2ByteAligned"
"customer","c_current_addr_sk",1,"Dictionary","FixedSize2ByteAligned"
"customer","c_first_shipto_date_sk",0,"Dictionary","FixedSize2ByteAligned"
"customer","c_first_shipto_date_sk",1,"Dictionary","FixedSize2ByteAligned"
"customer","c_first_sales_date_sk",0,"Dictionary","FixedSize2ByteAligned"
"customer","c_first_sales_date_sk",1,"Dictionary","FixedSize2ByteAligned"
"customer","c_salutation",0,"Dictionary","FixedSize1ByteAligned"
"customer","c_salutation",1,"Dictionary","FixedSize1ByteAligned"
"customer","c_first_name",0,"Dictionary","FixedSize2ByteAligned"
"customer","c_first_name",1,"Dictionary","FixedSize2ByteAligned"
"customer","c_last_name",0,"Dictionary","FixedSize2ByteAligned"
"customer","c_last_name",1,"Dictionary","FixedSize2ByteAligned"
"customer","c_preferred_cust_flag",0,"Dictionary","FixedSize1ByteAligned"
"customer","c_preferred_cust_flag",1,"Dictionary","FixedSize1ByteAligned"
"customer","c_birth_day",0,"Dictionary","FixedSize1ByteAligned"
"customer","c_birth_day",1,"Dictionary","FixedSize1ByteAligned"
"customer","c_birth_month",0,"Dictionary","FixedSize1ByteAligned"
"customer","c_birth_month",1,"Dictionary","FixedSize1ByteAligned"
"customer","c_birth_year",0,"Dictionary","FixedSize1ByteAligned"
"customer","c_birth_year",1,"Dictionary","FixedSize1ByteAligned"
"customer","c_birth_country",0,"Dictionary","FixedSize1ByteAligned"
"customer","c_birth_country",1,"Dictionary","FixedSize1ByteAligned"
"customer","c_login",0,"Dictionary","FixedSize1ByteAligned"
"customer","c_login",1,"Dictionary","FixedSize1ByteAligned"
"customer","c_email_address",0,"Dictionary","FixedSize2ByteAligned"
"customer","c_email_address",1,"Dictionary","FixedSize2ByteAligned"
"customer","c_last_review_date",0,"Dictionary","FixedSize2ByteAligned"
"customer","c_last_review_date",1,"Dictionary","FixedSize2ByteAligned"
"web_site","web_site_sk",0,"Dictionary","FixedSize1ByteAligned"
"web_site","web_site_id",0,"Dictionary","FixedSize1ByteAligned"
"web_site","web_rec_start_date",0,"Dictionary","FixedSize1ByteAligned"
"web_site","web_rec_end_date",0,"Dictionary","FixedSize1ByteAligned"
"web_site","web_name",0,"Dictionary","FixedSize1ByteAligned"
"web_site","web_open_date_sk",0,"Dictionary","FixedSize1ByteAligned"
"web_site","web_close_date_sk",0,"Dictionary","FixedSize1ByteAligned"
"web_site","web_class",0,"Dictionary","FixedSize1ByteAligned"
"web_site","web_manager",0,"Dictionary","FixedSize1ByteAligned"
"web_site","web_mkt_id",0,"Dictionary","FixedSize1ByteAligned"
"web_site","web_mkt_class",0,"Dictionary","FixedSize1ByteAligned"
"web_site","web_mkt_desc",0,"Dictionary","FixedSize1ByteAligned"
"web_site","web_market_manager",0,"Dictionary","FixedSize1ByteAligned"
"web_site","web_company_id",0,"Dictionary","FixedSize1ByteAligned"
"web_site","web_company_name",0,"Dictionary","FixedSize1ByteAligned"
"web_site","web_street_number",0,"Dictionary","FixedSize1ByteAligned"
"web_site","web_street_name",0,"Dictionary","FixedSize1ByteAligned"
"web_site","web_street_type",0,"Dictionary","FixedSize1ByteAligned"
"web_site","web_suite_number",0,"Dictionary","FixedSize1ByteAligned"
"web_site","web_city",0,"Dictionary","FixedSize1ByteAligned"
"web_site","web_county",0,"Dictionary","FixedSize1ByteAligned"
"web_site","web_state",0,"Dictionary","FixedSize1ByteAligned"
"web_site","web_zip",0,"Dictionary","FixedSize1ByteAligned"
"web_site","web_country",0,"Dictionary","FixedSize1ByteAligned"
"web_site","web_gmt_offset",0,"Dictionary","FixedSize1ByteAligned"
"web_site","web_tax_percentage",0,"Dictionary","FixedSize1ByteAligned"
"catalog_sales","cs_sold_date_sk",0,"Dictionary","FixedSize1ByteAligned"
"catalog_sales","cs_sold_date_sk",1,"Dictionary","FixedSize1ByteAligned"
"catalog_sales","cs_sold_date_sk",2,"Dictionary","FixedSize1ByteAligned"
"catalog_sales","cs_sold_date_sk",3,"Dictionary","FixedSize1ByteAligned"
"catalog_sales","cs_sold_date_sk",4,"Dictionary","FixedSize1ByteAligned"
"catalog_sales","cs_sold_date_sk",5,"Dictionary","FixedSize1ByteAligned"
"catalog_sales","cs_sold_date_sk",6,"Dictionary","FixedSize1ByteAligned"
"catalog_sales","cs_sold_date_sk",7,"Dictionary","FixedSize1ByteAligned"
"catalog_sales","cs_sold_date_sk",8,"Dictionary","FixedSize1ByteAligned"
"catalog_sales","cs_sold_date_sk",9,"Dictionary","FixedSize1ByteAligned"
"catalog_sales","cs_sold_date_sk",10,"Dictionary","FixedSize1ByteAligned"
"catalog_sales","cs_sold_date_sk",11,"Dictionary","FixedSize1ByteAligned"
"catalog_sales","cs_sold_date_sk",12,"Dictionary","FixedSize1ByteAligned"
"catalog_sales","cs_sold_date_sk",13,"Dictionary","FixedSize1ByteAligned"
"catalog_sales","cs_sold_date_sk",14,"Dictionary","FixedSize1ByteAligned"
"catalog_sales","cs_sold_date_sk",15,"Dictionary","FixedSize1ByteAligned"
"catalog_sales","cs_sold_date_sk",16,"Dictionary","FixedSize1ByteAligned"
"catalog_sales","cs_sold_date_sk",17,"Dictionary","FixedSize1ByteAligned"
"catalog_sales","cs_sold_date_sk",18,"Dictionary","FixedSize1ByteAligned"
"catalog_sales","cs_sold_date_sk",19,"Dictionary","FixedSize1ByteAligned"
"catalog_sales","cs_sold_date_sk",20,"Dictionary","FixedSize1ByteAligned"
"catalog_sales","cs_sold_date_sk",21,"Dictionary","FixedSize1ByteAligned"
"catalog_sales","cs_sold_time_sk",0,"Dictionary","FixedSize2ByteAligned"
"catalog_sales","cs_sold_time_sk",1,"Dictionary","FixedSize2ByteAligned"
"catalog_sales","cs_sold_time_sk",2,"Dictionary","FixedSize2ByteAligned"
"catalog_sales","cs_sold_time_sk",3,"Dictionary","FixedSize2ByteAligned"
"catalog_sales","cs_sold_time_sk",4,"Dictionary","FixedSize2ByteAligned"
"catalog_sales","cs_sold_time_sk",5,"Dictionary","FixedSize2ByteAligned"
"catalog_sales","cs_sold_time_sk",6,"Dictionary","FixedSize2ByteAligned"
"catalog_sales","cs_sold_time_sk",7,"Dictionary","FixedSize2ByteAligned"
"catalog_sales","cs_sold_time_sk",8,"Dictionary","FixedSize2ByteAligned"
"catalog_sales","cs_sold_time_sk",9,"Dictionary","FixedSize2ByteAligned"
"catalog_sales","cs_sold_time_sk",10,"Dictionary","FixedSize2ByteAligned"
"catalog_sales","cs_sold_time_sk",11,"Dictionary","FixedSize2ByteAligned"
"catalog_sales","cs_sold_time_sk",12,"Dictionary","FixedSize2ByteAligned"
"catalog_sales","cs_sold_time_sk",13,"Dictionary","FixedSize2ByteAligned"
"catalog_sales","cs_sold_time_sk",14,"Dictionary","FixedSize2ByteAligned"
"catalog_sales","cs_sold_time_sk",15,"Dictionary","FixedSize2ByteAligned"
"catalog_sales","cs_sold_time_sk",16,"Dictionary","FixedSize2ByteAligned"
"catalog_sales","cs_sold_time_sk",17,"Dictionary","FixedSize2ByteAligned"
"catalog_sales","cs_sold_time_sk",18,"Dictionary","FixedSize2ByteAligned"
"catalog_sales","cs_sold_time_sk",19,"Dictionary","FixedSize2ByteAligned"
"catalog_sales","cs_sold_time_sk",20,"Dictionary","FixedSize2ByteAligned"
"catalog_sales","cs_sold_time_sk",21,"Dictionary","FixedSize2ByteAligned"
"catalog_sales","cs_ship_date_sk",0,"Dictionary","FixedSize1ByteAligned"
"catalog_sales","cs_ship_date_sk",1,"Dictionary","FixedSize1ByteAligned"
"catalog_sales","cs_ship_date_sk",2,"Dictionary","FixedSize1ByteAligned"
"catalog_sales","cs_ship_date_sk",3,"Dictionary","FixedSize1ByteAligned"
"catalog_sales","cs_ship_date_sk",4,"Dictionary","FixedSize1ByteAligned"
"catalog_sales","cs_ship_date_sk",5,"Dictionary","FixedSize1ByteAligned"
"catalog_sales","cs_ship_date_sk",6,"Dictionary","FixedSize1ByteAligned"
"catalog_sales","cs_ship_date_sk",7,"Dictionary","FixedSize1ByteAligned"
"catalog_sales","cs_ship_date_sk",8,"Dictionary","FixedSize1ByteAligned"
"catalog_sales","cs_ship_date_sk",9,"Dictionary","FixedSize1ByteAligned"
"catalog_sales","cs_ship_date_sk",10,"Dictionary","FixedSize1ByteAligned"
"catalog_sales","cs_ship_date_sk",11,"Dictionary","FixedSize1ByteAligned"
