Aggregate,59249867,7,59398400.0,4,8,59398400.0,8834692872,REFERENCE,AggregateHash,0,6081c4fbd55e16ea,916,2,6,"l_returnflag,l_linestatus"
Aggregate,59047103,7,58945900.0,4,8,58945900.0,8942113719,REFERENCE,AggregateHash,0,b2417c7a25d7a0a1,916,2,6,"l_returnflag,l_linestatus"
Aggregate,59007248,7,58945900.0,4,8,58945900.0,9187670824,REFERENCE,AggregateHash,0,7d19fa930e67f9c1,916,2,6,"l_returnflag,l_linestatus"
Aggregate,58489838,7,58945800.0,4,8,58945800.0,9179390391,REFERENCE,AggregateHash,0,6be7835de6b4d1ea,916,2,6,"l_returnflag,l_linestatus"
Aggregate,59473636,7,59398400.0,4,8,59398400.0,9003622137,REFERENCE,AggregateHash,0,e4045eee81646eb0,916,2,6,"l_returnflag,l_linestatus"
Aggregate,59459053,7,59398400.0,4,8,59398400.0,9036360601,REFERENCE,AggregateHash,0,7a589f8ab18426d6,916,2,6,"l_returnflag,l_linestatus"
Aggregate,58728219,7,58945800.0,4,8,58945800.0,8657977543,REFERENCE,AggregateHash,0,5fb90f2d9a7abd16,916,2,6,"l_returnflag,l_linestatus"
Aggregate,58635379,7,58945800.0,4,8,58945800.0,8842095679,REFERENCE,AggregateHash,0,5aa537e0d658225a,916,2,6,"l_returnflag,l_linestatus"
Aggregate,59473636,7,59398400.0,4,8,59398400.0,8813955110,REFERENCE,AggregateHash,0,e4045eee81646eb0,916,2,6,"l_returnflag,l_linestatus"
Aggregate,59007248,7,58945900.0,4,8,58945900.0,8612990800,REFERENCE,AggregateHash,0,7d19fa930e67f9c1,916,2,6,"l_returnflag,l_linestatus"
Aggregate,59444244,7,59398400.0,4,8,59398400.0,8552395894,REFERENCE,AggregateHash,0,4b473c06898b84ed,916,2,6,"l_returnflag,l_linestatus"
Aggregate,58904235,7,58945900.0,4,8,58945900.0,8769827552,REFERENCE,AggregateHash,0,b58acca9ce914428,916,2,6,"l_returnflag,l_linestatus"
Aggregate,58904235,7,58945900.0,4,8,58945900.0,8767634212,REFERENCE,AggregateHash,0,b58acca9ce914428,916,2,6,"l_returnflag,l_linestatus"
Aggregate,59215208,7,59398400.0,4,8,59398400.0,8492274172,REFERENCE,AggregateHash,0,c4ac9a56a0868f06,916,2,6,"l_returnflag,l_linestatus"
Aggregate,58839715,7,58945800.0,4,8,58945800.0,8459635371,REFERENCE,AggregateHash,0,d4f9e149097d68f9,916,2,6,"l_returnflag,l_linestatus"
Aggregate,59007248,7,58945900.0,4,8,58945900.0,8897675731,REFERENCE,AggregateHash,0,7d19fa930e67f9c1,916,2,6,"l_returnflag,l_linestatus"
Aggregate,59007248,7,58945900.0,4,8,58945900.0,9023436210,REFERENCE,AggregateHash,0,7d19fa930e67f9c1,916,2,6,"l_returnflag,l_linestatus"
Aggregate,59047103,7,58945900.0,4,8,58945900.0,8768943842,REFERENCE,AggregateHash,0,b2417c7a25d7a0a1,916,2,6,"l_returnflag,l_linestatus"
Aggregate,58635379,7,58945800.0,4,8,58945800.0,8785290972,REFERENCE,AggregateHash,0,5aa537e0d658225a,916,2,6,"l_returnflag,l_linestatus"
Aggregate,59232737,7,59398400.0,4,8,59398400.0,8488175086,REFERENCE,AggregateHash,0,e34d45bba8873ec0,916,2,6,"l_returnflag,l_linestatus"
Aggregate,58925201,7,58945900.0,4,8,58945900.0,8770624916,REFERENCE,AggregateHash,0,4cd86c93b28607d6,916,2,6,"l_returnflag,l_linestatus"
Aggregate,59066669,7,58945900.0,4,8,58945900.0,8577109427,REFERENCE,AggregateHash,0,c934fe6b09ae7c7,916,2,6,"l_returnflag,l_linestatus"
Aggregate,59350737,7,59398400.0,4,8,59398400.0,8779757575,REFERENCE,AggregateHash,0,6198cc23ecdcee3c,916,2,6,"l_returnflag,l_linestatus"
Aggregate,58659100,7,58945800.0,4,8,58945800.0,8607192225,REFERENCE,AggregateHash,0,c6bcbe4c09b85db0,916,2,6,"l_returnflag,l_linestatus"
Aggregate,59583298,7,59398400.0,4,8,59398400.0,8614153489,REFERENCE,AggregateHash,0,6e2f0e10db30793b,916,2,6,"l_returnflag,l_linestatus"
Aggregate,59123858,7,59398400.0,4,8,59398400.0,8682124816,REFERENCE,AggregateHash,0,f16984c46aa94970,916,2,6,"l_returnflag,l_linestatus"
Aggregate,59142609,7,59398400.0,4,8,59398400.0,8750274423,REFERENCE,AggregateHash,0,f5aef478da6a9bcc,916,2,6,"l_returnflag,l_linestatus"
Aggregate,59047103,7,58945900.0,4,8,58945900.0,8504282058,REFERENCE,AggregateHash,0,b2417c7a25d7a0a1,916,2,6,"l_returnflag,l_linestatus"
Aggregate,58635379,7,58945800.0,4,8,58945800.0,9052192878,REFERENCE,AggregateHash,0,5aa537e0d658225a,916,2,6,"l_returnflag,l_linestatus"
Aggregate,58751001,7,58945800.0,4,8,58945800.0,8912227304,REFERENCE,AggregateHash,0,ddb385f33f02857e,916,2,6,"l_returnflag,l_linestatus"
Aggregate,59382844,7,59398400.0,4,8,59398400.0,8611219523,REFERENCE,AggregateHash,0,1a48bd3a39e20462,916,2,6,"l_returnflag,l_linestatus"
Aggregate,59123858,7,59398400.0,4,8,59398400.0,8766085839,REFERENCE,AggregateHash,0,f16984c46aa94970,916,2,6,"l_returnflag,l_linestatus"
Aggregate,58659100,7,58945800.0,4,8,58945800.0,8398357206,REFERENCE,AggregateHash,0,c6bcbe4c09b85db0,916,2,6,"l_returnflag,l_linestatus"
Aggregate,58861298,7,58945800.0,4,8,58945800.0,8644064241,REFERENCE,AggregateHash,0,ae86c17a865bcff8,916,2,6,"l_returnflag,l_linestatus"
Aggregate,58489838,7,58945800.0,4,8,58945800.0,8420115302,REFERENCE,AggregateHash,0,6be7835de6b4d1ea,916,2,6,"l_returnflag,l_linestatus"
