"TableScan",405,16,55.8755,405,16,55.8755,538441,"REFERENCE","title","id","ColumnVsColumn","No","bf7a841ada440162",1,"Equals",0,0,0,0
"TableScan",405,16,55.8755,405,16,55.8755,538441,"REFERENCE","cast_info","movie_id","ColumnVsColumn","No","bf7a841ada440162",1,"Equals",0,0,0,0
"TableScan",299,3,97.7763,154,3,55.8755,201085,"REFERENCE","title","production_year","ColumnVsValue","No","bf7a841ada440162",1,"GreaterThan",0,0,0,29
"TableScan",12,2,12,1,2,1,37786,"DATA","role_type","role","ColumnVsValue","No","bf7a841ada440162",1,"Equals",0,0,0,1
"TableScan",17157,4,26883.6,826,4,2688.36,20596593,"REFERENCE","cast_info","note","ColumnLike","No","bf7a841ada440162",430,"Like",0,0,0,557
"TableScan",543249,4,268836,17157,4,26883.6,131661264,"REFERENCE","cast_info","note","ColumnLike","No","bf7a841ada440162",674,"Like",0,0,0,969
"TableScan",362131,2,362131,2430,2,1302.65,544797,"DATA","company_name","country_code","ColumnVsValue","No","bf7a841ada440162",6,"Equals",0,0,0,6
"TableScan",0,16,385.656,0,16,385.656,7055,"REFERENCE","title","id","ColumnVsColumn","Ascending","93b0497454e644f9",0,"Equals",0,0,0,0
"TableScan",0,16,385.656,0,16,385.656,7055,"REFERENCE","cast_info","movie_id","ColumnVsColumn","Ascending","93b0497454e644f9",0,"Equals",0,0,0,0
"TableScan",0,3,977.763,0,3,385.656,19208,"REFERENCE","title","production_year","ColumnVsValue","Ascending","93b0497454e644f9",0,"GreaterThan",0,0,0,0
"TableScan",12,2,12,1,2,1,45539,"DATA","role_type","role","ColumnVsValue","No","93b0497454e644f9",1,"Equals",0,0,0,1
"TableScan",543249,4,268836,18291,4,26883.6,129730660,"REFERENCE","cast_info","note","ColumnLike","No","93b0497454e644f9",674,"Like",2,0,0,969
"TableScan",362131,2,362131,2430,2,1302.65,457909,"DATA","company_name","country_code","ColumnVsValue","No","93b0497454e644f9",6,"Equals",0,0,0,6
"TableScan",24,15,527239,24,15,527239,71941,"REFERENCE","title","id","ColumnVsColumn","No","5c2e67f8610dd1cd",1,"Equals",0,0,0,0
"TableScan",24,15,527239,24,15,527239,71941,"REFERENCE","movie_companies","movie_id","ColumnVsColumn","No","5c2e67f8610dd1cd",1,"Equals",0,0,0,0
"TableScan",12,3,668200,11,3,527239,89682,"REFERENCE","title","production_year","ColumnVsValue","No","5c2e67f8610dd1cd",1,"GreaterThan",0,0,0,10
"TableScan",63475835,4,6.34758e+07,2809064,4,6.34758e+06,259998014,"DATA","cast_info","note","ColumnLike","No","5c2e67f8610dd1cd",969,"Like",765,0,0,969
"TableScan",362131,2,362131,138939,2,74149,2414636,"DATA","company_name","country_code","ColumnVsValue","No","5c2e67f8610dd1cd",6,"Equals",0,0,0,6
"TableScan",6321,20,2.04157,6321,20,1.97342,748187,"REFERENCE","title","id","ColumnVsColumn","No","71d553355b14723a",9,"Equals",0,0,0,0
"TableScan",6321,20,2.04157,6321,20,1.97342,748187,"REFERENCE","movie_keyword","movie_id","ColumnVsColumn","No","71d553355b14723a",9,"Equals",0,0,0,0
"TableScan",6321,20,2.22035,6321,20,2.04157,632733,"REFERENCE","title","id","ColumnVsColumn","No","71d553355b14723a",9,"Equals",0,0,0,0
"TableScan",6321,20,2.22035,6321,20,2.04157,632733,"REFERENCE","movie_companies","movie_id","ColumnVsColumn","No","71d553355b14723a",9,"Equals",0,0,0,0
"TableScan",1886,3,7.93904,987,3,2.22035,422008,"REFERENCE","title","production_year","ColumnBetween","No","71d553355b14723a",4,"BetweenInclusive",0,0,0,47
"TableScan",25368,15,9.28351,25368,15,7.93904,2297715,"REFERENCE","movie_link","movie_id","ColumnVsColumn","No","71d553355b14723a",27,"Equals",0,0,0,0
"TableScan",25368,15,9.28351,25368,15,7.93904,2297715,"REFERENCE","movie_keyword","movie_id","ColumnVsColumn","No","71d553355b14723a",27,"Equals",0,0,0,0
"TableScan",18,2,18,2,2,1.8,35272,"DATA","link_type","link","ColumnLike","No","71d553355b14723a",1,"Like",0,0,0,1
